link,title,writer
http://sports.yahoo.com/news/mind-blowing-skate-kick-assist-tarek-baker-ushl-video-131227932.html,Mind-blowing skate kick assist from Tarek Baker of USHL (Video),greg
http://sports.yahoo.com/news/rip-sidney-crosby-crying-masks-columbus-dispatch-141002842.html,"RIP, Sidney Crosby crying masks from Columbus Dispatch",greg
http://sports.yahoo.com/news/khl-coaches-find-listening-device-hidden-room-playoff-game-153829995.html,KHL coaches find listening device hidden in room after playoff game,greg
http://sports.yahoo.com/news/nhl-awards-2017-winners-finalists-unworthy-160430507.html,"NHL Awards 2017: The winners, the finalists and the unworthy",greg
http://sports.yahoo.com/news/nhl-ratings-hit-new-lows-nbc-regular-season-201324298.html,NHL ratings hit new lows on NBC for regular season,greg
http://sports.yahoo.com/news/vegas-golden-knights-gm-expansion-draft-strategy-new-head-coach-210326682.html,"Vegas Golden Knights GM on expansion draft strategy, new head coach",greg
http://sports.yahoo.com/nfl/blog/shutdown_corner/post/lebron-james-comes-to-tim-tebows-defense-on-twitter?urn=nfl%2Cwp4533,LeBron James comes to Tim Tebow’s defense on Twitter,greg
http://sports.yahoo.com/news/zach-parise-prevents-wild-goal-atones-video-043025786.html,"Zach Parise prevents Wild goal, then atones for it (Video)",greg
http://sports.yahoo.com/news/nhl-three-stars-hail-jake-allen-blues-win-061541234.html,NHL Three Stars: All hail Jake Allen in Blues’ win,greg
http://sports.yahoo.com/news/dan-bylsma-doesnt-talk-players-enough-says-sabres-gm-122500174.html,"Dan Bylsma doesn’t talk to his players enough, says Sabres GM",greg
http://sports.yahoo.com/news/pass-fail-edmonton-oilers-controversial-concourse-playoff-tickets-142514697.html,Pass or Fail: Edmonton Oilers’ controversial concourse playoff tickets,greg
http://sports.yahoo.com/news/puck-soup-stanley-cup-playoffs-explained-podcast-155054144.html,"Puck Soup: Stanley Cup Playoffs, Explained (Podcast)",greg
http://sports.yahoo.com/news/nbc-closely-watching-audience-auston-matthews-connor-mcdavid-202210241.html,"NBC closely watching audience for Auston Matthews, Connor McDavid ",greg
http://sports.yahoo.com/news/reporter-asks-sean-spicer-donald-trump-backing-rangers-capitals-210715593.html,Reporter asks Sean Spicer if Donald Trump is backing Rangers or Capitals,greg
http://sports.yahoo.com/news/gerard-gallant-first-nhl-vegas-coach-street-fighting-man-220901837.html,"Gerard Gallant on being first NHL Vegas coach, ‘street fighting’ man",greg
http://sports.yahoo.com/news/gerard-gallant-will-vegas-golden-knights-first-head-coach-014042636.html,Gerard Gallant will be Vegas Golden Knights’ first head coach,greg
http://sports.yahoo.com/news/marc-andre-fleury-surprise-starter-penguins-game-1-000714766.html,Marc-Andre Fleury surprise starter for Penguins in Game 1,greg
http://sports.yahoo.com/news/capitals-vs-maple-leafs-puck-daddys-2017-stanley-cup-playoff-preview-122643541.html,Capitals vs. Maple Leafs: Puck Daddy’s 2017 Stanley Cup Playoff Preview,greg
http://sports.yahoo.com/news/doug-weight-named-islanders-head-coach-tavares-gets-guy-133135840.html,"Doug Weight named Islanders head coach, as Tavares gets his guy",greg
http://sports.yahoo.com/news/ken-hitchcock-hired-stars-coach-nostalgia-145053536.html,"Ken Hitchcock hired as Stars coach, and it’s more than nostalgia",greg
http://sports.yahoo.com/news/sidney-crosby-nhls-best-selling-jersey-matthews-tops-mcdavid-152915004.html,"Sidney Crosby had NHL’s best-selling jersey, Matthews tops McDavid",greg
http://sports.yahoo.com/news/puck-daddys-2017-stanley-cup-playoffs-picks-wins-050046590.html,Puck Daddy’s 2017 Stanley Cup Playoffs Picks: Who wins it all?,greg
http://sports.yahoo.com/news/marek-vs-wyshynski-2017-stanley-cup-playoff-preview-podcast-120811314.html,Marek Vs. Wyshynski: 2017 Stanley Cup Playoff preview! (Podcast),greg
http://sports.yahoo.com/news/nhl-awards-nominations-rooting-roundtable-125336357.html,Which NHL Awards nominations are you rooting for or against? (Roundtable),greg
http://sports.yahoo.com/news/senators-vs-bruins-puck-daddys-2017-stanley-cup-playoff-preview-132716724.html,Senators vs. Bruins: Puck Daddy’s 2017 Stanley Cup Playoff Preview,greg
http://sports.yahoo.com/news/bob-proberts-ashes-spread-penalty-box-joe-louis-arena-finale-141346112.html,Bob Probert’s ashes spread in penalty box at Joe Louis Arena finale,greg
http://sports.yahoo.com/news/u-s-womens-national-hockey-team-knows-won-gold-212920072.html,U.S. women’s national hockey team knows it won more than gold,greg
http://sports.yahoo.com/news/connor-mcdavid-breaks-100-points-capturing-art-ross-trophy-041021378.html,Connor McDavid breaks 100 points in capturing Art Ross Trophy,greg
http://sports.yahoo.com/news/nhl-three-stars-sheahan-closes-joe-050331503.html,NHL Three Stars: Sheahan closes out The Joe ,greg
http://sports.yahoo.com/news/will-canada-finally-reclaim-stanley-cup-postseason-video-122842897.html,Will Canada finally reclaim the Stanley Cup this postseason? (Video),greg
http://sports.yahoo.com/news/old-gm-dale-tallon-named-new-panthers-gm-end-dysfunction-144849874.html,Old GM Dale Tallon named new Panthers GM to end dysfunction,greg
http://sports.yahoo.com/news/stanley-cup-sexiness-rank-2017-series-worth-time-200008324.html,Stanley Cup Sexiness Rank 2017: Which series are worth your time?,greg
http://sports.yahoo.com/news/dean-lombardis-murky-future-la-kings-222917888.html,Dean Lombardi’s murky future with the LA Kings,greg
http://sports.yahoo.com/news/ducks-win-pacific-ruin-potential-battle-alberta-032400317.html,"Ducks win Pacific, ruin potential Battles of Alberta and California",greg
http://sports.yahoo.com/news/maple-leafs-blow-lead-draw-capitals-first-round-011606176.html,"Maple Leafs blow lead, draw Capitals in first round",greg
http://sports.yahoo.com/news/red-wings-fans-threw-35-octopuses-ice-joe-louis-arena-farewell-004926074.html,Red Wings fans threw 35 octopuses on ice in Joe Louis Arena farewell,greg
http://sports.yahoo.com/news/joe-louis-arena-tribute-saying-goodbye-detroit-red-wings-old-barn-141027917.html,Joe Louis Arena Tribute: Saying goodbye to Red Wings' old barn,greg
http://sports.yahoo.com/news/lindy-ruff-dallas-stars-head-coach-193607188.html,Lindy Ruff out as Dallas Stars head coach,greg
http://sports.yahoo.com/news/patrik-elias-takes-warm-ups-emotional-goodbye-devils-fans-video-024006081.html,Patrik Elias takes warm-ups in emotional goodbye to Devils fans (Video),greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-will-maple-leafs-finally-close-125359238.html,NHL Playoff Death Watch: Will Maple Leafs finally close this out?,greg
http://sports.yahoo.com/news/nhl-expand-playoffs-20-teams-play-games-140008695.html,"Should NHL expand playoffs to 20 teams, with play-in games?",greg
http://sports.yahoo.com/nba/blog/ball_dont_lie/post/after-being-sued-for-200k-julius-erving-puts-his-trophy-case-up-for-auction?urn=nba%2Cwp9766,"After being sued for $200K, Julius Erving puts his trophy case up for auction",greg
http://sports.yahoo.com/news/nhl-power-rankings-winners-losers-biggest-shockers-2016-17-144326850.html,"NHL Power Rankings: Winners, losers and biggest shockers of 2016-17 (Video)",greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-panic-toronto-135638136.html,NHL Playoff Death Watch: Panic in Toronto,greg
http://sports.yahoo.com/news/inside-upper-decks-gamble-high-priced-hockey-coins-173737793.html,Inside Upper Deck’s gamble on high-priced hockey coins,greg
http://sports.yahoo.com/news/kyle-okposo-released-buffalo-hospital-intensive-care-report-183046460.html,Kyle Okposo released from Buffalo hospital intensive care: Report,greg
http://sports.yahoo.com/news/1005286-191035229.html,Puck Soup: Great Olympic debate and NHL Network's Jamie Hersch! (Podcast),greg
http://sports.yahoo.com/news/nick-ritchie-suspended-ducks-finale-playoff-opener-punch-video-210118777.html,"Nick Ritchie suspended for Ducks’ finale, playoff opener for punch (Video)",greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-can-end-tonight-132025134.html,NHL Playoff Death Watch: It can all end tonight,greg
http://sports.yahoo.com/news/mike-babcock-toronto-maple-leafs-mvp-141200097.html,"Mike Babcock, Toronto Maple Leafs MVP and coach of the year",greg
http://sports.yahoo.com/news/echl-player-tackles-fights-goalie-creates-absolute-chaos-video-165913052.html,"ECHL player tackles and fights goalie, creates absolute chaos (Video)",greg
http://sports.yahoo.com/news/nhl-suspends-brad-marchand-explains-sidney-crosby-wasnt-175622930.html,"NHL suspends Brad Marchand, explains why Sidney Crosby wasn’t",greg
https://sports.yahoo.com/nhl/blog/puck_daddy/post/five-things-we-learned-about-prison-from-nikolai-khabibulin?urn=nhl%2Cwp12528,Five things we learned about prison from Nikolai Khabibulin,greg
http://sports.yahoo.com/news/marek-vs-wyshynski-debating-nhl-olympic-decision-fallout-podcast-125434063.html,Marek Vs. Wyshynski: Debating NHL Olympic decision and its fallout (Podcast),greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-lightning-islanders-nearly-done-134750035.html,"NHL Playoff Death Watch: Lightning, Islanders nearly done",greg
http://sports.yahoo.com/news/alex-ovechkin-vs-blackhawks-company-men-olympics-163611665.html,Alex Ovechkin vs. the Blackhawks’ Company Men on Olympics,greg
http://sports.yahoo.com/news/nhl-players-didnt-olympic-guaranteed-cba-215601016.html,Why NHL players didn’t have Olympics guaranteed in CBA,greg
http://sports.yahoo.com/news/hate-the-ioc-not-bettman-for-nhl-players-missing-2018-olympics-120841649.html,"Hate the IOC, not Bettman, for NHL players missing 2018 Olympics",greg
http://sports.yahoo.com/news/tom-rowe-wont-be-florida-panthers-coach-next-season-134550694.html,Tom Rowe won’t be Florida Panthers coach next season,greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-lightning-ready-for-their-last-stand-163750682.html,NHL Playoff Death Watch: Lightning ready for their last stand,greg
http://sports.yahoo.com/news/nhl-will-not-participate-in-2018-winter-olympics-201941818.html,NHL will not participate in 2018 Winter Olympics,greg
http://sports.yahoo.com/news/what-will-nhl-do-if-alex-ovechkin-players-leave-for-2018-olympics-223039789.html,"What will NHL do if Alex Ovechkin, players leave for 2018 Olympics?",greg
http://sports.yahoo.com/news/nbc-not-thrilled-about-nhl-skipping-2018-winter-olympics-231640539.html,NBC not thrilled about NHL skipping 2018 Winter Olympics,greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-huge-chance-for-bolts-kings-flyers-face-end-155247416.html,"NHL Playoff Death Watch: Huge chance for Bolts; Kings, Flyers face end",greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-flyers-kings-out-can-senators-survive-132102552.html,"NHL Playoff Death Watch: Flyers, Kings out; can Senators survive?",greg
http://sports.yahoo.com/news/hockey-rivals-get-engaged-after-world-championships-game-video-155008786.html,Hockey rivals get engaged after world championships game (Video),greg
http://sports.yahoo.com/news/oliver-ekman-larsson-takes-leave-from-coyotes-after-mothers-passing-172505216.html,Oliver Ekman-Larsson takes leave from Coyotes after mother’s passing,greg
http://sports.yahoo.com/news/jaromir-jagr-wants-to-stay-with-panthers-for-24th-nhl-season-181450299.html,Jaromir Jagr wants to stay with Panthers for 24th NHL season,greg
http://sports.yahoo.com/news/team-canada-shocked-by-finland-at-womens-worlds-025051510.html,Team Canada shocked by Finland at women’s worlds,greg
http://sports.yahoo.com/news/appreciating-patrik-elias-the-constant-devil-160156669.html,"Appreciating Patrik Elias, the constant Devil",greg
http://sports.yahoo.com/news/the-10-nhl-scorers-who-disappointed-in-2016-17-180028761.html,The 10 NHL scorers who disappointed in 2016-17,greg
http://sports.yahoo.com/news/shawn-thornton-alexei-emelin-and-fallacy-of-fighting-code-192218518.html,"Shawn Thornton, Alexei Emelin and fallacy of Fighting Code",greg
http://sports.yahoo.com/news/john-tavares-helped-off-ice-in-islanders-win-023951632.html,John Tavares helped off ice in Islanders win,greg
http://sports.yahoo.com/news/christian-dvorak-embarrasses-capitals-defense-for-goal-video-040722288.html,Christian Dvorak embarrasses Capitals’ defense for goal (Video),greg
http://sports.yahoo.com/news/nhl-three-stars-quick-blanks-canucks-crosbys-big-night-051839290.html,"NHL Three Stars: Quick blanks Canucks, Crosby’s big night",greg
http://sports.yahoo.com/news/john-tavares-out-week-to-week-for-islanders-with-leg-injury-163605406.html,John Tavares out ‘week to week’ for Islanders with leg injury,greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-flyers-face-elimination-oilers-vs-ducks-170858564.html,"NHL Playoff Death Watch: Flyers face elimination, Oilers vs. Ducks",greg
http://sports.yahoo.com/nfl/blog/shutdown_corner/post/Cowboys-suffer-domain-name-failure-at-the-worst-?urn=nfl-283761,Cowboys suffer domain name failure at the worst possible time,greg
http://sports.yahoo.com/mlb/blog/big_league_stew/post/marcum-glove-flip-a-reminder-of-lillys-glove-slam-at-arizona?urn=mlb%2Cwp22661,Marcum glove flip a reminder of Lilly’s glove slam at Arizona,greg
http://sports.yahoo.com/news/capitals-beard-guy-unleashes-awesomely-disgusting-new-design-040301815.html,Capitals beard guy unleashes awesomely disgusting new design,greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-penguins-slipping-from-home-ice-135104364.html,NHL Playoff Death Watch: Penguins slipping from home ice,greg
http://sports.yahoo.com/news/why-doesnt-espns-around-the-horn-cover-much-hockey-podcast-160537150.html,Why doesn’t ESPN’s ‘Around The Horn’ cover much hockey? (Podcast),greg
http://sports.yahoo.com/news/nhl-three-stars-iggy-goes-gordie-over-flames-061800296.html,NHL Three Stars: Iggy goes ‘Gordie’ over Flames,greg
http://sports.yahoo.com/news/ahl-team-to-wear-police-uniform-jerseys-with-bulletproof-vests-172153188.html,"AHL team to wear police uniform jerseys, with ‘bulletproof’ vests",greg
http://sports.yahoo.com/news/erik-karlssons-consecutive-games-streak-ends-misses-senators-vs-wild-223620142.html,"Erik Karlsson’s consecutive games streak ends, misses Senators vs. Wild",greg
http://sports.yahoo.com/news/nhl-playoff-death-watch-senators-in-trouble-pacific-division-chaos-130015806.html,"NHL Playoff Death Watch: Senators in trouble, Pacific Division chaos",greg
http://sports.yahoo.com/news/nhl-makes-china-games-official-featuring-canucks-vs-kings-031103073.html,"NHL makes China games official, featuring Canucks vs. Kings",greg
http://sports.yahoo.com/news/rip-detroit-red-wings-playoff-streak-144341913.html,"RIP, Detroit Red Wings playoff streak",greg
http://sports.yahoo.com/news/sorry-iihf-covering-nhl-olympics-costs-isnt-a-game-changer-170051587.html,"Sorry, IIHF covering NHL Olympics costs isn’t a 'game-changer'",greg
http://sports.yahoo.com/news/north-dakota-eliminating-womens-hockey-program-angering-former-stars-194105770.html,"North Dakota eliminating women’s hockey program, angering former stars",greg
http://sports.yahoo.com/news/matthew-tkachuk-finds-la-king-willing-to-punch-him-in-the-face-video-021501752.html,Matthew Tkachuk finds LA King willing to punch him in the face (Video),greg
http://sports.yahoo.com/news/jarome-iginla-gets-gordie-howe-hat-trick-via-giordano-goof-video-044246957.html,Jarome Iginla gets Gordie Howe Hat Trick via Giordano goof (Video),greg
http://sports.yahoo.com/news/usa-hockey-womens-national-team-avoid-boycott-with-new-contract-004350719.html,"USA Hockey, women’s national team avoid boycott with new contract",greg
